transcript_id	gene	transcript_type	tsl	biotype
ENST00000412461	AC004461.1	E		processed_pseudogene
ENST00000473832	DGCR2	E		processed_transcript
ENST00000629517	AC004461.2	E		lncRNA
ENST00000456035	AC004471.1	E		lncRNA
ENST00000609936	AC004471.2	E		lncRNA
ENST00000450724	TSSK1A	E		unitary_pseudogene
ENST00000252137	ESS2	E		protein_coding
NM_022719.3	ESS2	R		protein_coding
NR_134304.2	ESS2	R		misc_RNA
ENST00000399635	TSSK2	E		protein_coding
NM_053006.5	TSSK2	R		protein_coding
ENST00000434568	ESS2	E		nonsense_mediated_decay
ENST00000472073	ESS2	E		retained_intron
XM_005261282.4	ESS2	R		protein_coding
XM_006724329.3	ESS2	R		protein_coding
XM_006724330.3	ESS2	R		protein_coding
XM_006724331.3	ESS2	R		protein_coding
XM_011530403.1	ESS2	R		protein_coding
XM_011530404.2	ESS2	R		protein_coding
XM_017028958.1	ESS2	R		protein_coding
XM_017028959.1	ESS2	R		protein_coding
XR_002958714.1	ESS2	R		misc_RNA
XR_002958753.1	LOC112268297	R		lncRNA
XR_937926.2	ESS2	R		misc_RNA
ENST00000469466	ESS2	E		retained_intron
ENST00000086933	GSC2	E		protein_coding
NM_005315.2	GSC2	R		protein_coding
ENST00000565162	LINC01311	E		lncRNA
NR_103767.1	LINC01311	R		lncRNA
ENST00000215882	SLC25A1	E		protein_coding
ENST00000451283	SLC25A1	E		protein_coding
NM_001256534.2	SLC25A1	R		protein_coding
NM_001287387.2	SLC25A1	R		protein_coding
NM_005984.5	SLC25A1	R		protein_coding
NR_046298.3	SLC25A1	R		misc_RNA
ENST00000470922	SLC25A1	E		retained_intron
ENST00000461267	SLC25A1	E		processed_transcript
ENST00000468824	SLC25A1	E		processed_transcript
ENST00000412649	CLTCL1	E		retained_intron
ENST00000427926	CLTCL1	E		protein_coding
ENST00000621271	CLTCL1	E		protein_coding
ENST00000622493	CLTCL1	E		protein_coding
NM_001835.4	CLTCL1	R		protein_coding
NM_007098.4	CLTCL1	R		protein_coding
XM_011530401.2	CLTCL1	R		protein_coding
XM_017028953.2	CLTCL1	R		protein_coding
XM_017028954.2	CLTCL1	R		protein_coding
XM_017028955.2	CLTCL1	R		protein_coding
XM_017028956.2	CLTCL1	R		protein_coding
XR_001755309.2	CLTCL1	R		misc_RNA
XR_001755311.2	CLTCL1	R		misc_RNA
XR_001755312.2	CLTCL1	R		misc_RNA
XR_001755313.2	CLTCL1	R		misc_RNA
XR_001755314.2	CLTCL1	R		misc_RNA
ENST00000617926	CLTCL1	E		protein_coding
ENST00000615606	CLTCL1	E		retained_intron
ENST00000617103	CLTCL1	E		nonsense_mediated_decay
XR_001755310.2	CLTCL1	R		misc_RNA
XR_937923.3	CLTCL1	R		misc_RNA
ENST00000538828	CLTCL1	E		nonsense_mediated_decay
ENST00000611723	CLTCL1	E		retained_intron
ENST00000658236	AC000072.1	E		lncRNA
XR_002958736.1	LOC112268289	R		lncRNA
XM_017028957.2	CLTCL1	R		protein_coding
ENST00000458188	CLTCL1	E		nonsense_mediated_decay
ENST00000540896	CLTCL1	E		retained_intron
ENST00000433141	AC000081.1	E		processed_pseudogene
ENST00000516131	AC000081.2	E		snoRNA
ENST00000449918	CLTCL1	E		protein_coding
ENST00000446618	KRT18P62	E		processed_pseudogene
XR_938000.2	LOC105372859	R		lncRNA
ENST00000664918	AC000085.1	E		lncRNA
XR_938001.2	LOC105372859	R		lncRNA
XR_938002.2	LOC105372859	R		lncRNA
ENST00000263208	HIRA	E		protein_coding
ENST00000340170	HIRA	E		protein_coding
NM_003325.4	HIRA	R		protein_coding
ENST00000509549	C22orf39	E		nonsense_mediated_decay
ENST00000463821	RN7SL168P	E		misc_RNA
ENST00000452818	HIRA	E		nonsense_mediated_decay
ENST00000464189	HIRA	E		processed_transcript
ENST00000333130	MRPL40	E		protein_coding
ENST00000443660	MRPL40	E		processed_transcript
ENST00000471259	MRPL40	E		processed_transcript
NM_001318151.2	MRPL40	R		protein_coding
NM_001318152.1	MRPL40	R		protein_coding
NM_003776.4	MRPL40	R		protein_coding
ENST00000399562	C22orf39	E		protein_coding
ENST00000399568	C22orf39	E		protein_coding
NM_001166242.2	C22orf39	R		protein_coding
NM_173793.5	C22orf39	R		protein_coding
XR_938003.2	LOC105372860	R		lncRNA
ENST00000431090	AC000068.1	E		lncRNA
ENST00000263202	UFD1	E		protein_coding
NM_001035247.3	UFD1	R		protein_coding
NM_001362910.2	UFD1	R		protein_coding
NM_005659.7	UFD1	R		protein_coding
ENST00000399523	UFD1	E		protein_coding
ENST00000459854	UFD1	E		retained_intron
ENST00000466373	UFD1	E		retained_intron
ENST00000607934	AC000068.3	E		lncRNA
ENST00000447868	UFD1	E		protein_coding
ENST00000608816	AC000068.2	E		lncRNA
ENST00000421968	UFD1	E		protein_coding
ENST00000484101	UFD1	E		processed_transcript
ENST00000474226	UFD1	E		protein_coding
ENST00000489406	UFD1	E		retained_intron
ENST00000494054	UFD1	E		protein_coding
XM_011530417.3	CDC45	R		protein_coding
XM_011530418.3	CDC45	R		protein_coding
XR_002958716.1	CDC45	R		misc_RNA
ENST00000263201	CDC45	E		protein_coding
ENST00000404724	CDC45	E		protein_coding
ENST00000407835	CDC45	E		protein_coding
ENST00000437685	CDC45	E		protein_coding
ENST00000438587	CDC45	E		nonsense_mediated_decay
ENST00000455750	CDC45	E		protein_coding
ENST00000483431	CDC45	E		processed_transcript
ENST00000491520	CDC45	E		retained_intron
ENST00000672837	CDC45	E		nonsense_mediated_decay
NM_001178010.2	CDC45	R		protein_coding
NM_001178011.2	CDC45	R		protein_coding
NM_001369291.1	CDC45	R		protein_coding
NM_003504.5	CDC45	R		protein_coding
NR_161281.1	CDC45	R		misc_RNA
XM_011530416.1	CDC45	R		protein_coding
XM_024452277.1	CDC45	R		protein_coding
ENST00000487669	CDC45	E		retained_intron
ENST00000428937	CDC45	E		nonsense_mediated_decay
XM_017028966.1	CDC45	R		protein_coding
XM_017028967.1	CDC45	R		protein_coding
ENST00000471470	CDC45	E		retained_intron
ENST00000671972	CDC45	E		protein_coding
ENST00000493724	CDC45	E		retained_intron
ENST00000661478	AC000082.1	E		lncRNA
ENST00000403084	CLDN5	E		protein_coding
ENST00000406028	CLDN5	E		protein_coding
ENST00000413119	CLDN5	E		protein_coding
ENST00000618236	CLDN5	E		protein_coding
NM_001130861.1	CLDN5	R		protein_coding
NM_001363066.2	CLDN5	R		protein_coding
NM_001363067.2	CLDN5	R		protein_coding
NM_003277.4	CLDN5	R		protein_coding
ENST00000629028	LINC00895	E		lncRNA
NR_024381.1	LINC00895	R		lncRNA
ENST00000420012	AC000077.1	E		processed_pseudogene
ENST00000452326	AC000067.1	E		lncRNA
ENST00000406172	SEPTIN5	E		nonsense_mediated_decay
ENST00000406395	SEPTIN5	E		protein_coding
ENST00000412544	SEPTIN5	E		protein_coding
ENST00000455784	SEPTIN5	E		protein_coding
NM_002688.6	SEPT5	R		protein_coding
ENST00000383045	SEPTIN5	E		protein_coding
ENST00000431044	AC000093.1	E		nonsense_mediated_decay
ENST00000431124	SEPTIN5	E		protein_coding
ENST00000438754	SEPTIN5	E		protein_coding
ENST00000455843	AC000093.1	E		nonsense_mediated_decay
ENST00000490204	SEPTIN5	E		processed_transcript
NM_001009939.3	SEPT5	R		protein_coding
NR_037611.1	SEPT5-GP1BB	R		lncRNA
NR_037612.1	SEPT5-GP1BB	R		lncRNA
ENST00000395109	SEPTIN5	E		protein_coding
ENST00000477238	SEPTIN5	E		retained_intron
ENST00000366425	GP1BB	E		protein_coding
ENST00000413258	SEPTIN5	E		protein_coding
ENST00000470814	SEPTIN5	E		retained_intron
ENST00000480423	SEPTIN5	E		retained_intron
NM_000407.5	GP1BB	R		protein_coding
XR_938005.2	LOC105372861	R		lncRNA
ENST00000329705	TBX1	E		protein_coding
ENST00000332710	TBX1	E		protein_coding
ENST00000359500	TBX1	E		protein_coding
NM_005992.1	TBX1	R		protein_coding
NM_080646.2	TBX1	R		protein_coding
NM_080647.1	TBX1	R		protein_coding
ENST00000680333	TBX1	E		protein_coding
XM_006724312.2	TBX1	R		protein_coding
XM_017028925.1	TBX1	R		protein_coding
XM_017028926.1	TBX1	R		protein_coding
XM_017028928.1	TBX1	R		protein_coding
ENST00000649276	TBX1	E		protein_coding
NM_001379200.1	TBX1	R		protein_coding
ENST00000475303	TBX1	E		retained_intron
XM_017028927.1	TBX1	R		protein_coding
ENST00000484336	TBX1	E		retained_intron
ENST00000329517	GNB1L	E		protein_coding
NM_053004.3	GNB1L	R		protein_coding
ENST00000403325	GNB1L	E		protein_coding
ENST00000405009	GNB1L	E		protein_coding
ENST00000460402	GNB1L	E		processed_transcript
ENST00000424559	AC000089.1	E		processed_pseudogene
ENST00000481086	GNB1L	E		processed_transcript
ENST00000453108	GNB1L	E		protein_coding
ENST00000328554	RTL10	E		protein_coding
ENST00000405640	RTL10	E		protein_coding
ENST00000407472	RTL10	E		protein_coding
ENST00000484072	RTL10	E		processed_transcript
NM_024627.6	RTL10	R		protein_coding
ENST00000416337	RTL10	E		protein_coding
ENST00000400518	TXNRD2	E		protein_coding
ENST00000400519	TXNRD2	E		protein_coding
ENST00000400521	TXNRD2	E		protein_coding
ENST00000400525	TXNRD2	E		protein_coding
ENST00000462330	TXNRD2	E		protein_coding
ENST00000474308	TXNRD2	E		nonsense_mediated_decay
ENST00000487165	TXNRD2	E		retained_intron
ENST00000494454	TXNRD2	E		retained_intron
ENST00000495655	TXNRD2	E		retained_intron
ENST00000542719	TXNRD2	E		protein_coding
ENST00000634537	TXNRD2	E		non_stop_decay
NM_001352300.2	TXNRD2	R		protein_coding
NM_001352301.2	TXNRD2	R		protein_coding
NM_001352302.2	TXNRD2	R		protein_coding
NM_006440.5	TXNRD2	R		protein_coding
NR_147957.2	TXNRD2	R		misc_RNA
ENST00000485358	TXNRD2	E		protein_coding
ENST00000462843	TXNRD2	E		non_stop_decay
ENST00000634471	TXNRD2	E		retained_intron
ENST00000420617	AC000078.1	E		processed_pseudogene
ENST00000635155	TXNRD2	E		processed_transcript
ENST00000334363	TXNRD2	E		protein_coding
ENST00000491939	TXNRD2	E		protein_coding
NM_001282512.3	TXNRD2	R		protein_coding
NM_001352303.2	TXNRD2	R		protein_coding
ENST00000475995	TXNRD2	E		protein_coding
ENST00000484672	TXNRD2	E		processed_transcript
ENST00000471835	TXNRD2	E		retained_intron
ENST00000496729	TXNRD2	E		retained_intron
ENST00000361682	COMT	E		protein_coding
ENST00000403184	COMT	E		protein_coding
ENST00000403710	COMT	E		protein_coding
ENST00000407537	COMT	E		protein_coding
ENST00000428707	COMT	E		protein_coding
ENST00000467943	COMT	E		retained_intron
ENST00000676678	COMT	E		protein_coding
ENST00000678769	COMT	E		protein_coding
ENST00000678868	COMT	E		protein_coding
NM_000754.4	COMT	R		protein_coding
NM_001362828.2	COMT	R		protein_coding
ENST00000207636	COMT	E		nonsense_mediated_decay
ENST00000412786	COMT	E		protein_coding
NM_001135161.2	COMT	R		protein_coding
ENST00000406520	COMT	E		protein_coding
NM_001135162.2	COMT	R		protein_coding
ENST00000678255	COMT	E		protein_coding
ENST00000449653	COMT	E		protein_coding
ENST00000677397	COMT	E		nonsense_mediated_decay
ENST00000678240	COMT	E		retained_intron
NM_007310.3	COMT	R		protein_coding
ENST00000677675	COMT	E		processed_transcript
ENST00000493893	COMT	E		processed_transcript
ENST00000677564	COMT	E		retained_intron
ENST00000678945	COMT	E		retained_intron
ENST00000585066	MIR4761	E		miRNA
ENST00000677470	COMT	E		retained_intron
NR_039918.1	MIR4761	R		miRNA
XM_005261242.3	ARVCF	R		protein_coding
XM_006724243.3	ARVCF	R		protein_coding
XM_006724246.4	ARVCF	R		protein_coding
XM_011530179.3	ARVCF	R		protein_coding
XM_011530182.3	ARVCF	R		protein_coding
XM_024452249.1	ARVCF	R		protein_coding
ENST00000263207	ARVCF	E		protein_coding
ENST00000495096	ARVCF	E		retained_intron
NM_001670.3	ARVCF	R		protein_coding
XM_005261243.4	ARVCF	R		protein_coding
XM_005261244.4	ARVCF	R		protein_coding
XM_006724245.3	ARVCF	R		protein_coding
XM_006724247.4	ARVCF	R		protein_coding
XM_006724248.4	ARVCF	R		protein_coding
XM_011530183.3	ARVCF	R		protein_coding
XR_937863.2	ARVCF	R		misc_RNA
ENST00000401994	ARVCF	E		protein_coding
ENST00000406259	ARVCF	E		protein_coding
ENST00000406522	ARVCF	E		protein_coding
XM_011530180.1	ARVCF	R		protein_coding
XR_937864.1	ARVCF	R		misc_RNA
ENST00000480792	ARVCF	E		processed_transcript
XM_006724249.3	ARVCF	R		protein_coding
XM_006724250.3	ARVCF	R		protein_coding
XM_011530181.1	ARVCF	R		protein_coding
ENST00000473551	ARVCF	E		retained_intron
ENST00000487793	ARVCF	E		processed_transcript
ENST00000492625	ARVCF	E		processed_transcript
ENST00000462319	ARVCF	E		processed_transcript
ENST00000467828	ARVCF	E		processed_transcript
ENST00000401886	TANGO2	E		protein_coding
ENST00000432198	TANGO2	E		protein_coding
ENST00000471707	TANGO2	E		retained_intron
ENST00000475446	TANGO2	E		processed_transcript
NM_001283106.3	TANGO2	R		protein_coding
NM_001283179.3	TANGO2	R		protein_coding
NM_001322163.2	TANGO2	R		protein_coding
NM_001322174.2	TANGO2	R		protein_coding
XM_011529867.1	TANGO2	R		protein_coding
XM_017028579.1	TANGO2	R		protein_coding
XM_017028580.1	TANGO2	R		protein_coding
XM_017028581.1	TANGO2	R		protein_coding
XM_017028582.1	TANGO2	R		protein_coding
XM_017028587.1	TANGO2	R		protein_coding
ENST00000327374	TANGO2	E		protein_coding
ENST00000398042	TANGO2	E		protein_coding
ENST00000399807	TANGO2	E		nonsense_mediated_decay
ENST00000401833	TANGO2	E		protein_coding
ENST00000411907	TANGO2	E		processed_transcript
ENST00000420290	TANGO2	E		protein_coding
ENST00000430807	TANGO2	E		nonsense_mediated_decay
ENST00000432883	TANGO2	E		protein_coding
ENST00000434168	TANGO2	E		protein_coding
ENST00000434570	TANGO2	E		protein_coding
ENST00000447208	TANGO2	E		protein_coding
ENST00000450019	TANGO2	E		nonsense_mediated_decay
ENST00000450664	TANGO2	E		protein_coding
ENST00000456048	TANGO2	E		protein_coding
ENST00000479679	TANGO2	E		processed_transcript
NM_001283116.3	TANGO2	R		protein_coding
NM_001283129.3	TANGO2	R		protein_coding
NM_001283148.3	TANGO2	R		protein_coding
NM_001283154.3	TANGO2	R		protein_coding
NM_001283186.3	TANGO2	R		protein_coding
NM_001283199.3	TANGO2	R		protein_coding
NM_001283215.3	TANGO2	R		protein_coding
NM_001283235.3	TANGO2	R		protein_coding
NM_001283248.3	TANGO2	R		protein_coding
NM_001322141.2	TANGO2	R		protein_coding
NM_001322142.2	TANGO2	R		protein_coding
NM_001322143.2	TANGO2	R		protein_coding
NM_001322144.2	TANGO2	R		protein_coding
NM_001322145.2	TANGO2	R		protein_coding
NM_001322146.2	TANGO2	R		protein_coding
NM_001322147.2	TANGO2	R		protein_coding
NM_001322148.2	TANGO2	R		protein_coding
NM_001322149.2	TANGO2	R		protein_coding
NM_001322150.2	TANGO2	R		protein_coding
NM_001322153.2	TANGO2	R		protein_coding
NM_001322155.2	TANGO2	R		protein_coding
NM_001322160.2	TANGO2	R		protein_coding
NM_001322166.2	TANGO2	R		protein_coding
NM_001322167.2	TANGO2	R		protein_coding
NM_001322169.2	TANGO2	R		protein_coding
NM_001322171.2	TANGO2	R		protein_coding
NM_001322172.2	TANGO2	R		protein_coding
NM_001322173.2	TANGO2	R		protein_coding
NM_001322175.2	TANGO2	R		protein_coding
NM_152906.7	TANGO2	R		protein_coding
NR_104274.3	TANGO2	R		misc_RNA
NR_104275.3	TANGO2	R		misc_RNA
NR_136206.2	TANGO2	R		misc_RNA
NR_136211.2	TANGO2	R		misc_RNA
NR_136212.1	TANGO2	R		misc_RNA
XM_011529863.1	TANGO2	R		protein_coding
XM_017028577.1	TANGO2	R		protein_coding
XM_017028578.1	TANGO2	R		protein_coding
XM_017028583.1	TANGO2	R		protein_coding
XM_017028584.1	TANGO2	R		protein_coding
XM_017028585.1	TANGO2	R		protein_coding
XM_017028586.1	TANGO2	R		protein_coding
XM_017028588.2	TANGO2	R		protein_coding
XM_024452157.1	TANGO2	R		protein_coding
XR_001755164.1	TANGO2	R		misc_RNA
XR_002958662.1	TANGO2	R		misc_RNA
ENST00000385288	MIR185	E		miRNA
NR_029706.1	MIR185	R		miRNA
ENST00000444651	TANGO2	E		nonsense_mediated_decay
ENST00000462579	TANGO2	E		retained_intron
ENST00000484373	TANGO2	E		retained_intron
ENST00000485715	TANGO2	E		processed_transcript
XM_011529865.1	TANGO2	R		protein_coding
XR_001755161.1	TANGO2	R		misc_RNA
XR_001755162.1	TANGO2	R		misc_RNA
XR_001755163.1	TANGO2	R		misc_RNA
ENST00000490583	TANGO2	E		processed_transcript
ENST00000490121	TANGO2	E		processed_transcript
ENST00000628442	AC006547.1	E		lncRNA
ENST00000415503	AC006547.1	E		lncRNA
ENST00000595864	AC006547.1	E		lncRNA
ENST00000596334	AC006547.1	E		lncRNA
ENST00000598339	AC006547.1	E		lncRNA
ENST00000600617	AC006547.1	E		lncRNA
ENST00000600937	AC006547.1	E		lncRNA
ENST00000601746	AC006547.1	E		lncRNA
ENST00000608610	AC006547.1	E		lncRNA
ENST00000476940	TANGO2	E		processed_transcript
ENST00000609191	AC006547.1	E		lncRNA
ENST00000609644	AC006547.1	E		lncRNA
ENST00000600090	AC006547.3	E		lncRNA
ENST00000619837	Metazoa_SRP	E		misc_RNA
ENST00000351989	DGCR8	E		protein_coding
ENST00000383024	DGCR8	E		protein_coding
NM_001190326.2	DGCR8	R		protein_coding
NM_022720.7	DGCR8	R		protein_coding
ENST00000457069	DGCR8	E		protein_coding
ENST00000407755	DGCR8	E		protein_coding
ENST00000408439	MIR1306	E		miRNA
ENST00000495826	DGCR8	E		retained_intron
ENST00000498171	DGCR8	E		retained_intron
ENST00000580330	MIR3618	E		miRNA
NR_031706.1	MIR1306	R		miRNA
NR_037412.1	MIR3618	R		miRNA
XM_006724268.3	DGCR8	R		protein_coding
ENST00000491892	DGCR8	E		retained_intron
ENST00000495351	DGCR8	E		retained_intron
ENST00000485802	DGCR8	E		retained_intron
ENST00000475941	DGCR8	E		retained_intron
ENST00000412713	AC006547.2	E		lncRNA
ENST00000252136	TRMT2A	E		protein_coding
ENST00000403707	TRMT2A	E		protein_coding
ENST00000404751	TRMT2A	E		protein_coding
ENST00000439169	TRMT2A	E		protein_coding
ENST00000444256	TRMT2A	E		protein_coding
ENST00000444845	TRMT2A	E		protein_coding
ENST00000480339	TRMT2A	E		retained_intron
ENST00000487378	TRMT2A	E		retained_intron
ENST00000487668	TRMT2A	E		retained_intron
ENST00000492988	TRMT2A	E		processed_transcript
ENST00000494820	TRMT2A	E		retained_intron
NM_001257994.2	TRMT2A	R		protein_coding
NM_001331039.2	TRMT2A	R		protein_coding
NM_022727.6	TRMT2A	R		protein_coding
NM_182984.5	TRMT2A	R		protein_coding
XM_011530139.3	TRMT2A	R		protein_coding
XM_011530141.2	TRMT2A	R		protein_coding
XM_011530142.3	TRMT2A	R		protein_coding
ENST00000471040	TRMT2A	E		retained_intron
ENST00000463710	TRMT2A	E		retained_intron
ENST00000488335	TRMT2A	E		processed_transcript
ENST00000620368	MIR6816	E		miRNA
NR_106874.1	MIR6816	R		miRNA
ENST00000459644	TRMT2A	E		retained_intron
ENST00000464535	TRMT2A	E		retained_intron
ENST00000468917	TRMT2A	E		retained_intron
ENST00000480460	TRMT2A	E		processed_transcript
ENST00000494641	TRMT2A	E		retained_intron
ENST00000432879	RANBP1	E		protein_coding
ENST00000435265	RANBP1	E		nonsense_mediated_decay
ENST00000430524	RANBP1	E		protein_coding
ENST00000445045	TRMT2A	E		protein_coding
NM_001278639.2	RANBP1	R		protein_coding
ENST00000331821	RANBP1	E		protein_coding
ENST00000402752	RANBP1	E		protein_coding
ENST00000411892	RANBP1	E		protein_coding
ENST00000416427	RANBP1	E		protein_coding
ENST00000418705	RANBP1	E		protein_coding
ENST00000421656	RANBP1	E		protein_coding
ENST00000423859	RANBP1	E		protein_coding
ENST00000467920	RANBP1	E		processed_transcript
ENST00000488484	RANBP1	E		retained_intron
NM_001278640.2	RANBP1	R		protein_coding
NM_001278641.2	RANBP1	R		protein_coding
NM_002882.4	RANBP1	R		protein_coding
XM_011530289.3	RANBP1	R		protein_coding
XM_011530290.2	RANBP1	R		protein_coding
XM_011530291.3	RANBP1	R		protein_coding
XM_017028890.2	RANBP1	R		protein_coding
XM_017028891.1	RANBP1	R		protein_coding
XM_017028892.1	RANBP1	R		protein_coding
ENST00000448394	RANBP1	E		processed_transcript
ENST00000486575	RANBP1	E		retained_intron
ENST00000578179	SNORA77B	E		snoRNA
NR_145765.1	SNORA77B	R		snoRNA
ENST00000436518	ZDHHC8	E		protein_coding
ENST00000320602	ZDHHC8	E		protein_coding
ENST00000334554	ZDHHC8	E		protein_coding
ENST00000405930	ZDHHC8	E		protein_coding
ENST00000468112	ZDHHC8	E		processed_transcript
NM_001185024.2	ZDHHC8	R		protein_coding
NM_013373.4	ZDHHC8	R		protein_coding
XM_006724239.2	ZDHHC8	R		protein_coding
ENST00000469212	ZDHHC8	E		retained_intron
ENST00000472497	ZDHHC8	E		retained_intron
ENST00000439765	CCDC188	E		protein_coding
ENST00000444532	CCDC188	E		retained_intron
NM_001365892.2	CCDC188	R		protein_coding
XM_005261238.3	CCDC188	R		protein_coding
XM_005261239.3	CCDC188	R		protein_coding
XM_005261241.3	CCDC188	R		protein_coding
XM_011530170.2	CCDC188	R		protein_coding
XM_011530171.2	CCDC188	R		protein_coding
ENST00000506039	AC007663.2	E		lncRNA
NR_038460.2	LOC284865	R		lncRNA
XR_938009.2	LOC105372862	R		lncRNA
NR_026919.1	LINC00896	R		lncRNA
ENST00000609602	LINC00896	E		lncRNA
ENST00000423736	LINC00896	E		lncRNA
XR_001755430.1	LOC105372863	R		lncRNA
ENST00000043402	RTN4R	E		protein_coding
ENST00000416372	RTN4R	E		protein_coding
ENST00000425986	RTN4R	E		protein_coding
NM_023004.6	RTN4R	R		protein_coding
ENST00000469601	RTN4R	E		processed_transcript
ENST00000474642	RTN4R	E		processed_transcript
ENST00000463936	RTN4R	E		processed_transcript
XR_938011.2	LOC105372864	R		lncRNA
ENST00000408112	MIR1286	E		miRNA
NR_031618.1	MIR1286	R		miRNA
ENST00000438948	AC007663.1	E		unprocessed_pseudogene
ENST00000248879	DGCR6L	E		protein_coding
ENST00000405465	DGCR6L	E		protein_coding
ENST00000443409	DGCR6L	E		nonsense_mediated_decay
ENST00000608275	AC007663.4	E		lncRNA
NM_033257.4	DGCR6L	R		protein_coding
ENST00000609632	AC007663.3	E		lncRNA
NR_165637.1	LOC101927859	R		lncRNA
ENST00000617303	FAM230G	E		lncRNA
NR_136572.2	LOC101927859	R		lncRNA
ENST00000583722	FAM230G	E		lncRNA
ENST00000610338	FAM230G	E		lncRNA
ENST00000458154	AC007731.2	E		lncRNA
ENST00000667786	AC007731.5	E		lncRNA
ENST00000486536	USP41	E		processed_transcript
ENST00000292729	USP41	E		protein_coding
ENST00000470202	USP41	E		processed_transcript
XM_017029164.1	USP41	R		protein_coding
ENST00000357502	ZNF74	E		protein_coding
ENST00000400451	ZNF74	E		protein_coding
ENST00000403682	ZNF74	E		protein_coding
ENST00000420626	ZNF74	E		protein_coding
ENST00000493734	ZNF74	E		retained_intron
ENST00000611540	ZNF74	E		protein_coding
NM_001256523.2	ZNF74	R		protein_coding
NM_001256524.2	ZNF74	R		protein_coding
NM_001256525.2	ZNF74	R		protein_coding
NM_003426.4	ZNF74	R		protein_coding
